Index,Result
Fri Nov 02 2018 15:00:00 GMT+0000 (Greenwich Mean Time),78
Fri Nov 02 2018 16:00:00 GMT+0000 (Greenwich Mean Time),27
Fri Nov 02 2018 17:00:00 GMT+0000 (Greenwich Mean Time),38
Fri Nov 02 2018 18:00:00 GMT+0000 (Greenwich Mean Time),21
Fri Nov 02 2018 19:00:00 GMT+0000 (Greenwich Mean Time),11
Fri Nov 02 2018 20:00:00 GMT+0000 (Greenwich Mean Time),31
Fri Nov 02 2018 21:00:00 GMT+0000 (Greenwich Mean Time),21
Fri Nov 02 2018 22:00:00 GMT+0000 (Greenwich Mean Time),21
Fri Nov 02 2018 23:00:00 GMT+0000 (Greenwich Mean Time),6
Sat Nov 03 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 12:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Nov 03 2018 13:00:00 GMT+0000 (Greenwich Mean Time),3
Sat Nov 03 2018 14:00:00 GMT+0000 (Greenwich Mean Time),10
Sat Nov 03 2018 15:00:00 GMT+0000 (Greenwich Mean Time),65
Sat Nov 03 2018 16:00:00 GMT+0000 (Greenwich Mean Time),41
Sat Nov 03 2018 17:00:00 GMT+0000 (Greenwich Mean Time),17
Sat Nov 03 2018 18:00:00 GMT+0000 (Greenwich Mean Time),8
Sat Nov 03 2018 19:00:00 GMT+0000 (Greenwich Mean Time),16
Sat Nov 03 2018 20:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Nov 03 2018 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 03 2018 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 18:00:00 GMT+0000 (Greenwich Mean Time),1
Sun Nov 04 2018 19:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 20:00:00 GMT+0000 (Greenwich Mean Time),2
Sun Nov 04 2018 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 04 2018 23:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 05 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 01:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 05 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 05 2018 12:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 05 2018 13:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 05 2018 14:00:00 GMT+0000 (Greenwich Mean Time),13
Mon Nov 05 2018 15:00:00 GMT+0000 (Greenwich Mean Time),81
Mon Nov 05 2018 16:00:00 GMT+0000 (Greenwich Mean Time),87
Mon Nov 05 2018 17:00:00 GMT+0000 (Greenwich Mean Time),13
Mon Nov 05 2018 18:00:00 GMT+0000 (Greenwich Mean Time),8
Mon Nov 05 2018 19:00:00 GMT+0000 (Greenwich Mean Time),11
Mon Nov 05 2018 20:00:00 GMT+0000 (Greenwich Mean Time),6
Mon Nov 05 2018 21:00:00 GMT+0000 (Greenwich Mean Time),11
Mon Nov 05 2018 22:00:00 GMT+0000 (Greenwich Mean Time),35
Mon Nov 05 2018 23:00:00 GMT+0000 (Greenwich Mean Time),55
Tue Nov 06 2018 00:00:00 GMT+0000 (Greenwich Mean Time),44
Tue Nov 06 2018 01:00:00 GMT+0000 (Greenwich Mean Time),17
Tue Nov 06 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 06 2018 12:00:00 GMT+0000 (Greenwich Mean Time),1
Tue Nov 06 2018 13:00:00 GMT+0000 (Greenwich Mean Time),2
Tue Nov 06 2018 14:00:00 GMT+0000 (Greenwich Mean Time),11
Tue Nov 06 2018 15:00:00 GMT+0000 (Greenwich Mean Time),94
Tue Nov 06 2018 16:00:00 GMT+0000 (Greenwich Mean Time),64
Tue Nov 06 2018 17:00:00 GMT+0000 (Greenwich Mean Time),11
Tue Nov 06 2018 18:00:00 GMT+0000 (Greenwich Mean Time),12
Tue Nov 06 2018 19:00:00 GMT+0000 (Greenwich Mean Time),7
Tue Nov 06 2018 20:00:00 GMT+0000 (Greenwich Mean Time),9
Tue Nov 06 2018 21:00:00 GMT+0000 (Greenwich Mean Time),12
Tue Nov 06 2018 22:00:00 GMT+0000 (Greenwich Mean Time),33
Tue Nov 06 2018 23:00:00 GMT+0000 (Greenwich Mean Time),51
Wed Nov 07 2018 00:00:00 GMT+0000 (Greenwich Mean Time),32
Wed Nov 07 2018 01:00:00 GMT+0000 (Greenwich Mean Time),15
Wed Nov 07 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 07 2018 12:00:00 GMT+0000 (Greenwich Mean Time),1
Wed Nov 07 2018 13:00:00 GMT+0000 (Greenwich Mean Time),1
Wed Nov 07 2018 14:00:00 GMT+0000 (Greenwich Mean Time),9
Wed Nov 07 2018 15:00:00 GMT+0000 (Greenwich Mean Time),84
Wed Nov 07 2018 16:00:00 GMT+0000 (Greenwich Mean Time),91
Wed Nov 07 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Wed Nov 07 2018 18:00:00 GMT+0000 (Greenwich Mean Time),12
Wed Nov 07 2018 19:00:00 GMT+0000 (Greenwich Mean Time),7
Wed Nov 07 2018 20:00:00 GMT+0000 (Greenwich Mean Time),12
Wed Nov 07 2018 21:00:00 GMT+0000 (Greenwich Mean Time),41
Wed Nov 07 2018 22:00:00 GMT+0000 (Greenwich Mean Time),49
Wed Nov 07 2018 23:00:00 GMT+0000 (Greenwich Mean Time),34
Thu Nov 08 2018 00:00:00 GMT+0000 (Greenwich Mean Time),27
Thu Nov 08 2018 01:00:00 GMT+0000 (Greenwich Mean Time),8
Thu Nov 08 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 08 2018 14:00:00 GMT+0000 (Greenwich Mean Time),8
Thu Nov 08 2018 15:00:00 GMT+0000 (Greenwich Mean Time),79
Thu Nov 08 2018 16:00:00 GMT+0000 (Greenwich Mean Time),78
Thu Nov 08 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Thu Nov 08 2018 18:00:00 GMT+0000 (Greenwich Mean Time),10
Thu Nov 08 2018 19:00:00 GMT+0000 (Greenwich Mean Time),6
Thu Nov 08 2018 20:00:00 GMT+0000 (Greenwich Mean Time),6
Thu Nov 08 2018 21:00:00 GMT+0000 (Greenwich Mean Time),6
Thu Nov 08 2018 22:00:00 GMT+0000 (Greenwich Mean Time),42
Thu Nov 08 2018 23:00:00 GMT+0000 (Greenwich Mean Time),63
Fri Nov 09 2018 00:00:00 GMT+0000 (Greenwich Mean Time),32
Fri Nov 09 2018 01:00:00 GMT+0000 (Greenwich Mean Time),21
Fri Nov 09 2018 02:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Nov 09 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 08:00:00 GMT+0000 (Greenwich Mean Time),2
Fri Nov 09 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 11:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Nov 09 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 09 2018 14:00:00 GMT+0000 (Greenwich Mean Time),8
Fri Nov 09 2018 15:00:00 GMT+0000 (Greenwich Mean Time),102
Fri Nov 09 2018 16:00:00 GMT+0000 (Greenwich Mean Time),71
Fri Nov 09 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Fri Nov 09 2018 18:00:00 GMT+0000 (Greenwich Mean Time),9
Fri Nov 09 2018 19:00:00 GMT+0000 (Greenwich Mean Time),7
Fri Nov 09 2018 20:00:00 GMT+0000 (Greenwich Mean Time),11
Fri Nov 09 2018 21:00:00 GMT+0000 (Greenwich Mean Time),8
Fri Nov 09 2018 22:00:00 GMT+0000 (Greenwich Mean Time),27
Fri Nov 09 2018 23:00:00 GMT+0000 (Greenwich Mean Time),53
Sat Nov 10 2018 00:00:00 GMT+0000 (Greenwich Mean Time),32
Sat Nov 10 2018 01:00:00 GMT+0000 (Greenwich Mean Time),25
Sat Nov 10 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 14:00:00 GMT+0000 (Greenwich Mean Time),4
Sat Nov 10 2018 15:00:00 GMT+0000 (Greenwich Mean Time),3
Sat Nov 10 2018 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 18:00:00 GMT+0000 (Greenwich Mean Time),1
Sat Nov 10 2018 19:00:00 GMT+0000 (Greenwich Mean Time),2
Sat Nov 10 2018 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 21:00:00 GMT+0000 (Greenwich Mean Time),2
Sat Nov 10 2018 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 10 2018 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 01:00:00 GMT+0000 (Greenwich Mean Time),2
Sun Nov 11 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 14:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 15:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 16:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 17:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 18:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 19:00:00 GMT+0000 (Greenwich Mean Time),2
Sun Nov 11 2018 20:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 21:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 22:00:00 GMT+0000 (Greenwich Mean Time),0
Sun Nov 11 2018 23:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 12 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 01:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Mon Nov 12 2018 13:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 12 2018 14:00:00 GMT+0000 (Greenwich Mean Time),13
Mon Nov 12 2018 15:00:00 GMT+0000 (Greenwich Mean Time),55
Mon Nov 12 2018 16:00:00 GMT+0000 (Greenwich Mean Time),5
Mon Nov 12 2018 17:00:00 GMT+0000 (Greenwich Mean Time),1
Mon Nov 12 2018 18:00:00 GMT+0000 (Greenwich Mean Time),4
Mon Nov 12 2018 19:00:00 GMT+0000 (Greenwich Mean Time),6
Mon Nov 12 2018 20:00:00 GMT+0000 (Greenwich Mean Time),11
Mon Nov 12 2018 21:00:00 GMT+0000 (Greenwich Mean Time),7
Mon Nov 12 2018 22:00:00 GMT+0000 (Greenwich Mean Time),39
Mon Nov 12 2018 23:00:00 GMT+0000 (Greenwich Mean Time),50
Tue Nov 13 2018 00:00:00 GMT+0000 (Greenwich Mean Time),45
Tue Nov 13 2018 01:00:00 GMT+0000 (Greenwich Mean Time),9
Tue Nov 13 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Tue Nov 13 2018 14:00:00 GMT+0000 (Greenwich Mean Time),12
Tue Nov 13 2018 15:00:00 GMT+0000 (Greenwich Mean Time),78
Tue Nov 13 2018 16:00:00 GMT+0000 (Greenwich Mean Time),93
Tue Nov 13 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Tue Nov 13 2018 18:00:00 GMT+0000 (Greenwich Mean Time),9
Tue Nov 13 2018 19:00:00 GMT+0000 (Greenwich Mean Time),10
Tue Nov 13 2018 20:00:00 GMT+0000 (Greenwich Mean Time),8
Tue Nov 13 2018 21:00:00 GMT+0000 (Greenwich Mean Time),14
Tue Nov 13 2018 22:00:00 GMT+0000 (Greenwich Mean Time),20
Tue Nov 13 2018 23:00:00 GMT+0000 (Greenwich Mean Time),69
Wed Nov 14 2018 00:00:00 GMT+0000 (Greenwich Mean Time),33
Wed Nov 14 2018 01:00:00 GMT+0000 (Greenwich Mean Time),16
Wed Nov 14 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 10:00:00 GMT+0000 (Greenwich Mean Time),1
Wed Nov 14 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Wed Nov 14 2018 13:00:00 GMT+0000 (Greenwich Mean Time),2
Wed Nov 14 2018 14:00:00 GMT+0000 (Greenwich Mean Time),16
Wed Nov 14 2018 15:00:00 GMT+0000 (Greenwich Mean Time),82
Wed Nov 14 2018 16:00:00 GMT+0000 (Greenwich Mean Time),75
Wed Nov 14 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Wed Nov 14 2018 18:00:00 GMT+0000 (Greenwich Mean Time),8
Wed Nov 14 2018 19:00:00 GMT+0000 (Greenwich Mean Time),14
Wed Nov 14 2018 20:00:00 GMT+0000 (Greenwich Mean Time),10
Wed Nov 14 2018 21:00:00 GMT+0000 (Greenwich Mean Time),8
Wed Nov 14 2018 22:00:00 GMT+0000 (Greenwich Mean Time),35
Wed Nov 14 2018 23:00:00 GMT+0000 (Greenwich Mean Time),77
Thu Nov 15 2018 00:00:00 GMT+0000 (Greenwich Mean Time),2
Thu Nov 15 2018 01:00:00 GMT+0000 (Greenwich Mean Time),12
Thu Nov 15 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 11:00:00 GMT+0000 (Greenwich Mean Time),1
Thu Nov 15 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Thu Nov 15 2018 14:00:00 GMT+0000 (Greenwich Mean Time),13
Thu Nov 15 2018 15:00:00 GMT+0000 (Greenwich Mean Time),81
Thu Nov 15 2018 16:00:00 GMT+0000 (Greenwich Mean Time),82
Thu Nov 15 2018 17:00:00 GMT+0000 (Greenwich Mean Time),12
Thu Nov 15 2018 18:00:00 GMT+0000 (Greenwich Mean Time),16
Thu Nov 15 2018 19:00:00 GMT+0000 (Greenwich Mean Time),7
Thu Nov 15 2018 20:00:00 GMT+0000 (Greenwich Mean Time),7
Thu Nov 15 2018 21:00:00 GMT+0000 (Greenwich Mean Time),49
Thu Nov 15 2018 22:00:00 GMT+0000 (Greenwich Mean Time),61
Thu Nov 15 2018 23:00:00 GMT+0000 (Greenwich Mean Time),7
Fri Nov 16 2018 00:00:00 GMT+0000 (Greenwich Mean Time),4
Fri Nov 16 2018 01:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Nov 16 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 13:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 14:00:00 GMT+0000 (Greenwich Mean Time),6
Fri Nov 16 2018 15:00:00 GMT+0000 (Greenwich Mean Time),4
Fri Nov 16 2018 16:00:00 GMT+0000 (Greenwich Mean Time),3
Fri Nov 16 2018 17:00:00 GMT+0000 (Greenwich Mean Time),9
Fri Nov 16 2018 18:00:00 GMT+0000 (Greenwich Mean Time),9
Fri Nov 16 2018 19:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 20:00:00 GMT+0000 (Greenwich Mean Time),2
Fri Nov 16 2018 21:00:00 GMT+0000 (Greenwich Mean Time),1
Fri Nov 16 2018 22:00:00 GMT+0000 (Greenwich Mean Time),0
Fri Nov 16 2018 23:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 00:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 01:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 02:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 03:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 04:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 05:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 06:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 07:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 08:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 09:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 10:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 11:00:00 GMT+0000 (Greenwich Mean Time),0
Sat Nov 17 2018 12:00:00 GMT+0000 (Greenwich Mean Time),0
